vendorID	passengerCount	tripDistance	month_num	day_of_month	day_of_week	day_of_hour
2	1	5.56	2	1	6	16
2	1	0.72	12	22	1	9
1	4	0.4	5	25	0	20
2	1	1.89	2	24	1	16
2	1	1.13	12	22	1	12
2	1	1.2	4	4	5	23
2	1	1.44	10	27	1	21
1	1	1.1	7	26	6	18
2	1	4.38	6	19	4	9
1	1	0.5	3	5	3	19
2	1	1.29	3	28	5	22
2	1	10.5	8	22	5	12
2	1	0.48	6	11	3	12
2	1	0.29	2	8	6	14
2	1	3.99	10	26	0	3
2	1	1.18	5	13	2	18
2	1	2.32	4	19	6	17
2	1	5.02	6	1	0	15
2	1	6.5	1	3	5	6
2	1	3.63	10	9	4	20
1	1	0.8	3	8	6	17
2	1	3.16	8	29	5	13
1	1	0.5	3	19	3	13
2	1	0.77	4	26	6	18
1	1	7.3	10	24	5	12
2	1	4.89	4	28	1	17
1	1	1.4	1	28	2	19
2	1	1.01	3	17	1	22
2	1	1.65	12	23	2	19
1	1	3.5	5	25	0	1
2	1	1.4	3	4	2	15
2	1	1.21	8	12	2	18
2	3	10.22	11	2	0	16
2	1	2.25	5	6	2	16
2	1	5.31	8	29	5	14
2	5	1.33	2	10	1	12
1	1	2	4	18	5	23
2	1	0.54	8	16	6	4
2	2	0.31	4	7	1	18
1	1	0.8	1	5	0	18
1	2	5.3	4	18	5	19
2	1	3.39	1	1	3	2
2	2	1.3	8	5	2	19
2	1	2.56	6	11	3	13
2	1	4.05	5	17	6	9
2	5	1.07	8	21	4	22
1	1	1.7	6	28	6	12
2	1	1.89	4	29	2	12
2	1	0.76	3	16	0	13
2	1	5.1	5	20	2	15
2	2	8.45	1	17	5	9
2	1	0.48	8	22	5	22
2	1	4.69	3	11	2	15
2	1	2.51	6	5	4	20
2	1	1.23	7	19	6	4
2	1	6.42	6	6	5	20
2	2	3.19	3	28	5	16
2	1	5.19	11	5	3	11
1	1	1.5	12	9	2	14
1	1	1.7	7	7	1	20
2	1	1.08	1	6	1	8
2	1	1.79	10	11	6	12
2	5	3.86	9	16	2	12
1	1	6.2	11	19	3	17
2	1	2.5	8	10	0	16
2	1	0.91	6	10	2	17
2	5	1.58	3	21	5	19
2	2	1.57	12	30	2	15
2	1	0.88	10	6	1	18
1	1	0.9	5	25	0	14
1	1	2	11	2	0	10
2	3	10.43	3	14	5	18
1	1	0.8	11	3	1	8
1	1	1.7	6	28	6	19
2	1	9.71	12	26	5	10
2	1	8.63	4	4	5	13
2	1	5.12	8	8	5	7
2	1	5.77	11	26	3	16
2	1	1.5	2	6	4	23
1	1	1.9	7	18	5	20
2	2	0.97	9	8	1	13
2	1	2.14	10	22	3	5
2	1	1.94	3	27	4	17
2	1	1.16	5	30	5	18
2	5	1.29	3	7	5	2
2	1	1.14	9	18	4	20
2	1	1.8	11	3	1	15
2	1	0.94	8	30	6	10
2	1	1.03	11	24	1	17
2	1	7.09	7	9	3	16
2	1	1.75	1	14	2	1
2	1	3.36	6	20	5	16
2	1	3.04	7	4	5	11
2	1	0.77	12	8	1	16
2	1	2.23	8	30	6	22
2	1	0.69	5	21	3	8
2	1	2.28	11	20	4	5
1	1	0.5	7	29	2	19
2	1	1.24	12	8	1	19
2	1	8.13	7	20	0	3
1	1	1	4	14	1	12
2	5	5.7	10	17	5	21
2	1	1.09	4	18	5	16
2	1	2.3	1	14	2	21
1	1	10.1	6	9	1	22
2	1	2.04	1	16	4	23
1	1	1.7	11	10	1	9
2	1	1.6	7	22	2	18
2	1	2.62	7	15	2	7
2	1	1.66	7	30	3	18
2	5	4.36	6	25	3	23
1	1	0.7	8	17	0	11
2	1	0.75	9	11	4	19
2	1	2.13	4	23	3	5
2	5	1.45	9	16	2	20
1	1	2.8	6	10	2	11
2	1	7.86	4	7	1	20
2	1	2.35	12	7	0	18
2	1	3.17	9	27	6	1
2	2	9.08	10	24	5	23
2	2	2.52	4	18	5	22
2	1	3.08	9	25	4	7
1	1	2	7	19	6	19
2	5	3.03	1	18	6	3
2	1	0.87	8	13	3	15
2	1	0.43	2	22	6	3
2	1	3.44	5	17	6	21
2	1	2	5	25	0	23
2	1	4.98	11	6	4	2
2	1	1.28	10	12	0	19
2	1	2.56	4	17	4	21
1	1	5.2	8	12	2	10
1	1	1	8	23	6	18
2	3	2.27	7	12	6	21
2	1	0.64	8	24	0	13
1	1	4	4	22	2	14
1	1	1.9	11	3	1	23
2	1	1.28	8	6	3	12
1	2	2.7	5	2	5	0
2	2	1.59	9	2	2	4
2	1	6.86	9	18	4	10
2	5	5.62	2	11	2	14
2	1	0.52	3	2	0	9
2	2	5.81	3	29	6	2
1	1	1.5	9	26	5	21
2	1	1.48	8	30	6	8
2	2	5.56	6	7	6	9
2	1	3.23	1	9	4	22
1	2	1.9	8	24	0	17
1	1	0.4	5	14	3	18
2	1	4.12	8	23	6	20
2	1	3.19	7	12	6	19
2	1	0.94	12	19	5	18
2	1	0.81	10	12	0	17
2	1	0.81	1	23	4	18
1	1	1.7	2	20	4	19
2	1	7.65	4	7	1	15
2	1	1.51	12	4	4	19
2	5	0.54	10	5	0	10
2	1	1.85	4	12	6	13
2	1	0.4	2	17	1	19
2	1	8.35	12	4	4	13
2	1	1.53	4	14	1	1
2	1	0.9	2	11	2	22
2	1	3.92	11	13	4	6
2	1	1.91	1	3	5	17
2	1	2.29	10	5	0	19
1	1	1.9	4	25	5	6
2	1	1.95	12	28	0	22
2	1	5.18	4	16	3	23
2	1	1.14	7	25	5	23
2	1	1.14	5	28	3	1
2	1	1.15	10	16	4	16
2	1	3.9	5	13	2	13
2	1	2.03	2	17	1	18
2	1	1.2	6	25	3	19
2	2	1.64	3	10	1	9
2	1	1.22	10	15	3	21
2	1	1.19	1	1	3	19
2	1	1.49	11	22	6	5
2	1	0.96	11	1	6	21
1	1	1.3	6	29	0	21
2	1	2.17	9	4	4	0
2	1	0.53	7	2	3	8
2	3	1.43	8	2	6	11
1	1	1.1	6	9	1	20
2	1	3.61	4	23	3	23
2	1	6.75	5	8	4	12
2	1	2.63	9	25	4	17
2	1	5.64	6	14	6	17
2	3	5.31	2	16	0	20
1	1	1.9	1	24	5	22
2	5	0.91	4	17	4	23
2	1	1.52	2	14	5	20
1	1	1.9	5	27	2	18
2	1	1.44	8	25	1	20
2	1	14.35	9	16	2	12
1	1	0.9	11	10	1	15
2	1	1.76	8	28	4	16
2	1	1.01	2	14	5	15
2	1	1.19	10	22	3	11
2	1	2.47	9	26	5	18
2	5	0.59	6	29	0	21
2	6	0.98	9	20	6	23
2	2	4.93	7	6	0	0
2	1	1.24	4	6	0	18
2	1	1.98	8	22	5	5
2	1	4.41	6	6	5	21
2	1	4.83	2	22	6	12
2	2	1.14	8	14	4	23
1	2	0.3	5	21	3	11
2	1	3.34	1	24	5	2
2	1	11.77	5	10	6	16
2	1	4.58	10	2	4	20
2	1	5.36	7	21	1	23
2	1	2.42	4	11	5	23
2	5	1.21	3	21	5	21
2	1	1.32	2	26	3	15
2	1	0.42	8	14	4	15
1	1	4	7	12	6	19
2	1	10.89	11	14	5	1
2	1	0.8	9	19	5	16
2	1	4.21	2	27	4	0
2	5	4.37	12	20	6	22
2	1	9.26	9	6	6	22
2	1	8.48	9	26	5	14
1	1	1.3	4	10	4	19
2	1	4.16	2	12	3	22
2	1	1.4	3	28	5	12
2	2	8.11	12	21	0	1
2	1	1.53	8	28	4	16
2	1	8.11	2	9	0	8
1	1	1.5	9	15	1	1
2	1	0.86	3	25	2	23
2	1	9.34	5	17	6	2
2	1	0.94	9	12	5	16
2	1	2.07	5	16	5	20
2	1	6.13	4	10	4	14
2	1	2.92	2	3	1	11
2	2	1.67	7	30	3	17
2	1	2.54	7	25	5	18
2	1	4.31	5	19	1	9
2	1	10.89	8	2	6	14
2	1	1.67	12	7	0	20
2	1	2.75	3	7	5	1
2	1	0.9	10	16	4	20
2	5	3.07	7	22	2	0
2	1	0.69	12	1	1	8
2	1	2.95	3	9	0	16
1	1	12.3	7	26	6	20
2	1	3.12	4	29	2	3
2	1	2.6	2	9	0	23
2	1	1.59	7	17	4	23
1	1	8.4	8	14	4	8
2	1	8.73	8	2	6	0
1	1	5.6	6	1	0	8
2	1	0.35	12	2	2	22
1	1	0.8	6	1	0	11
2	6	0.76	7	7	1	16
2	1	8.2	3	15	6	3
2	1	2.52	3	28	5	8
2	1	3.53	2	9	0	20
2	1	1.01	12	8	1	1
2	1	0.94	2	13	4	0
2	1	1.46	4	19	6	17
2	3	0.57	6	26	4	11
2	1	10.93	7	8	2	21
2	1	9	1	18	6	2
2	1	0.61	1	10	5	1
2	2	2.33	12	12	5	22
1	1	2.2	3	24	1	16
2	1	0.87	3	10	1	8
2	1	4.24	4	25	5	19
1	1	1.8	12	1	1	19
2	1	6.93	7	14	1	19
2	1	4.36	5	16	5	11
2	1	0.72	4	12	6	20
2	1	0.75	1	24	5	22
2	1	1.59	10	10	5	4
1	1	2.1	11	7	5	0
2	5	1.76	3	2	0	19
2	1	6.08	12	16	2	23
2	1	0.56	2	3	1	10
2	1	2.42	6	9	1	12
2	1	1.74	5	2	5	12
2	1	2.23	8	15	5	22
2	1	2.4	7	11	5	23
1	1	1.6	3	17	1	17
2	1	0.82	2	21	5	0
2	1	4.16	9	12	5	5
2	2	0.74	3	2	0	19
2	1	1.69	5	5	1	18
2	1	5.97	8	1	5	1
1	1	1.7	12	25	4	18
2	1	1.25	3	25	2	17
2	1	13.57	5	10	6	16
2	2	0.46	1	1	3	20
2	1	1.06	8	27	3	7
2	1	4.96	1	28	2	13
2	1	1.37	7	6	0	16
1	2	4.5	3	21	5	23
2	5	0.98	1	8	3	19
2	1	5.48	8	18	1	22
1	1	0.8	5	19	1	18
2	1	2.72	5	11	0	8
2	5	2.14	11	3	1	9
2	1	1.3	3	21	5	19
2	5	3.37	2	17	1	4
2	1	1.01	2	8	6	19
1	1	0.7	12	28	0	7
2	2	3.02	9	7	0	1
2	1	6.24	1	4	6	23
2	1	3.12	5	21	3	11
2	1	3.24	4	3	4	23
2	1	0.94	12	8	1	13
2	1	1.7	8	4	1	8
2	1	1.44	11	24	1	12
2	1	2.62	12	27	6	23
2	2	2.2	11	20	4	18
2	1	1.32	3	21	5	0
1	1	0.8	10	15	3	10
2	1	2.21	10	22	3	12
2	2	1.76	7	6	0	21
2	1	4.57	7	30	3	10
1	1	1.7	9	11	4	21
2	1	6.46	3	22	6	3
2	1	1.68	6	3	2	7
1	1	0.6	2	24	1	19
1	1	1.6	2	16	0	16
2	1	0.99	7	17	4	10
2	1	1.79	6	9	1	20
1	1	1.7	7	23	3	19
1	1	3.2	11	10	1	19
2	6	1.99	10	30	4	15
2	1	3.49	7	18	5	23
2	1	1.77	5	6	2	10
2	1	2.12	12	17	3	18
1	1	3.3	7	11	5	1
1	1	1.1	3	20	4	16
2	1	3.17	10	14	2	15
2	1	1.71	7	26	6	5
2	1	3.18	6	14	6	8
2	1	2.73	11	1	6	17
2	1	1.5	12	8	1	19
2	6	0.73	9	25	4	18
2	1	1.94	1	14	2	5
2	5	0.84	4	5	6	17
1	1	0.8	1	13	1	19
2	1	1.81	12	17	3	15
1	1	1.4	4	16	3	1
2	1	2.53	4	19	6	22
2	1	1.36	7	20	0	6
2	2	1.23	10	26	0	18
2	1	4.46	4	24	4	7
2	1	10.03	2	10	1	20
2	1	0.71	3	20	4	18
2	1	6.83	1	29	3	6
2	1	4.57	4	1	2	9
1	1	2.2	5	3	6	15
2	1	4.08	12	6	6	4
2	1	6.76	2	27	4	18
1	1	1.4	9	16	2	18
1	1	6.6	1	7	2	2
2	1	0.48	2	19	3	23
2	6	0.86	11	20	4	18
2	1	0.9	3	27	4	22
2	1	2.22	2	27	4	16
1	1	7.4	7	28	1	17
2	1	0.44	4	23	3	16
2	1	4.2	4	1	2	3
2	1	1.08	5	12	1	22
2	1	0.66	5	1	4	2
2	1	1.58	12	12	5	16
2	2	1.03	12	4	4	22
2	1	1.66	11	25	2	10
2	1	3.64	3	29	6	20
2	1	2.44	9	25	4	8
2	1	7.06	4	22	2	14
1	4	0.5	11	28	5	22
2	1	2.25	2	14	5	19
2	3	0.54	12	2	2	2
2	1	3.28	4	2	3	5
2	2	3.62	9	1	1	18
1	1	3.9	5	25	0	22
1	1	1.2	12	1	1	10
2	1	1.35	5	25	0	13
2	1	0.95	1	19	0	11
2	1	0.85	8	2	6	2
2	1	1.1	1	17	5	23
2	1	1.56	7	27	0	23
2	1	0.51	6	13	5	18
2	1	3.39	5	2	5	15
1	1	0.6	2	21	5	13
2	1	3.1	9	11	4	23
2	1	3.55	6	4	3	0
2	1	1.51	5	2	5	9
1	1	0.6	2	23	0	11
1	1	0.8	2	1	6	3
2	1	0.74	1	28	2	19
2	2	0.83	11	9	0	19
2	1	14.88	11	6	4	22
2	1	4.75	3	26	3	21
2	5	2.61	9	14	0	20
2	1	1.36	6	21	6	17
2	1	3.23	5	3	6	22
2	1	0.8	9	20	6	0
1	1	2	1	16	4	0
2	1	0.26	4	17	4	1
2	1	1.23	5	5	1	13
2	1	4.81	9	24	3	12
2	1	0.52	7	21	1	22
2	1	1.54	11	19	3	19
2	1	1.77	3	26	3	22
1	1	2.4	4	14	1	23
2	1	5.25	7	3	4	23
2	1	1.27	11	21	5	21
2	1	1.57	8	21	4	9
2	1	4.83	2	27	4	17
1	1	0.5	1	24	5	0
1	2	0.6	1	25	6	4
1	1	0.5	1	3	5	22
2	2	1.57	5	28	3	19
2	1	4.64	9	26	5	9
1	1	8.4	8	23	6	6
2	1	0.42	12	17	3	21
2	1	4.56	10	7	2	19
2	1	1.26	6	19	4	20
2	1	3.47	3	10	1	18
1	1	9.4	2	20	4	20
2	5	1.4	12	6	6	4
2	1	7.67	2	24	1	20
2	1	3.57	6	14	6	15
2	2	3.89	10	2	4	10
2	1	2.43	8	9	6	2
2	1	1.5	6	18	3	8
2	1	5.71	9	13	6	1
2	1	3.73	9	4	4	22
2	1	1.08	4	27	0	22
2	1	1.3	1	4	6	14
1	2	1.6	2	18	2	4
2	1	13.03	6	5	4	17
2	5	0.99	1	23	4	22
2	1	5.41	1	16	4	18
2	2	1.97	1	9	4	18
2	1	1.62	8	7	4	8
1	1	2.4	8	28	4	17
2	1	3.86	3	24	1	5
1	1	7.5	5	29	4	23
1	1	4.3	8	1	5	3
2	2	1.66	8	24	0	18
2	2	3.64	9	13	6	1
2	5	0.73	7	29	2	16
2	1	6.84	1	11	6	21
2	1	0.53	9	9	2	20
2	1	5.92	10	17	5	3
2	1	1.07	11	4	2	0
2	2	9.64	7	17	4	23
2	1	5.56	7	26	6	23
1	1	3.6	11	1	6	13
2	1	2.93	12	20	6	11
2	1	6.34	7	2	3	17
2	1	1.37	12	20	6	17
2	1	2.17	3	24	1	20
2	1	0.61	11	3	1	16
1	1	1.3	9	8	1	12
2	1	0.45	3	10	1	16
2	1	3.31	12	4	4	12
2	1	5.41	5	15	4	9
1	2	1.6	2	17	1	22
2	1	1.83	9	27	6	1
2	1	0.51	9	20	6	0
2	1	1.95	2	19	3	20
2	1	1.97	5	4	0	9
2	1	0.83	9	3	3	15
2	1	3.58	10	5	0	12
2	1	0.7	10	16	4	7
2	5	0.67	11	29	6	2
2	5	1.54	7	26	6	6
2	2	1.91	8	8	5	0
2	1	0.45	12	3	3	22
2	1	0.89	11	25	2	15
2	1	0.75	7	3	4	17
2	1	1.93	2	12	3	19
2	1	6.27	5	29	4	21
2	1	1.09	5	23	5	5
2	5	17.11	5	1	4	20
2	1	1.21	1	15	3	9
1	1	0.4	12	10	3	16
2	2	4.56	6	3	2	20
2	1	3.07	3	12	3	8
2	1	10.5	9	10	3	5
2	1	2.42	6	21	6	15
2	1	1.48	9	6	6	2
2	1	0.95	9	27	6	22
2	1	1.47	2	23	0	9
1	1	0.5	5	14	3	23
1	1	3.3	5	25	0	14
2	1	2.17	7	5	6	21
2	2	2.03	7	12	6	5
2	4	7.67	4	25	5	1
2	1	2.51	12	11	4	22
2	1	5.44	8	18	1	6
2	1	1.17	9	29	1	16
2	1	3.48	8	23	6	2
2	1	4.07	2	18	2	7
2	1	3.93	2	19	3	8
2	1	15.39	4	9	3	6
2	1	1.44	10	17	5	2
2	1	2.81	8	7	4	7
2	1	1.55	4	25	5	10
2	1	0.91	2	9	0	18
2	1	6.47	2	3	1	22
2	1	1.85	8	26	2	4
2	1	1.11	5	19	1	20
2	1	0.77	7	13	0	17
2	5	2.58	10	26	0	3
2	1	2.58	12	6	6	16
2	1	3.01	4	5	6	23
2	1	3.51	3	10	1	20
2	1	2.91	5	2	5	16
2	1	0.7	7	27	0	19
1	1	2.5	1	28	2	15
2	1	3.43	9	5	5	0
2	2	1.74	11	8	6	11
2	1	0.48	5	12	1	17
2	1	4.48	6	20	5	21
2	1	0.46	2	11	2	13
2	1	6.84	7	8	2	21
2	1	1.86	3	6	4	6
2	1	2.81	3	13	4	23
2	1	18.38	5	28	3	14
2	3	5.04	7	23	3	10
2	1	0.82	2	6	4	18
1	1	1	7	8	2	23
2	1	2.56	5	21	3	19
2	1	2.1	7	3	4	7
2	1	1.46	1	15	3	10
2	1	7.78	7	20	0	13
2	1	3.96	1	17	5	23
2	1	0.91	8	30	6	3
1	1	7.8	1	10	5	12
2	1	2.91	5	29	4	8
2	1	2.28	7	22	2	19
2	1	2.09	12	10	3	23
2	1	1.19	3	17	1	16
2	1	1.38	10	2	4	15
2	1	0.84	8	12	2	10
2	1	0.88	9	22	1	11
2	1	6.43	6	27	5	11
1	1	2.8	9	28	0	20
2	1	1.9	7	24	4	20
2	1	2.77	11	19	3	18
2	1	2.39	6	6	5	5
2	1	1.69	12	4	4	19
2	1	2.64	10	4	6	1
2	6	3.73	8	30	6	0
2	1	1.08	6	27	5	14
2	1	0.77	6	26	4	17
2	1	1.22	1	8	3	14
2	6	4.39	4	15	2	20
2	2	1.03	4	3	4	0
2	1	2.29	2	23	0	20
1	1	1.3	1	20	1	17
2	5	0.96	5	14	3	10
2	1	1.88	7	25	5	19
2	1	0.73	4	28	1	10
1	1	1.1	12	24	3	6
2	1	1.1	4	26	6	22
2	1	0.69	8	17	0	9
2	6	2.41	12	4	4	9
1	1	3.9	5	13	2	16
2	1	2.32	5	30	5	20
2	1	2.56	1	2	4	9
2	1	2.21	3	3	1	14
2	1	10.12	10	1	3	13
1	1	1	8	25	1	19
2	1	0.48	8	4	1	14
2	1	1.9	2	14	5	19
2	1	2.33	1	18	6	18
2	2	5.29	2	17	1	18
2	1	1.28	5	17	6	2
1	1	2.9	9	24	3	8
2	1	1.02	4	26	6	0
2	5	1.66	12	6	6	16
2	2	1.97	5	8	4	0
1	2	1.8	5	11	0	21
2	1	0.97	4	28	1	17
2	1	4.36	3	22	6	14
2	5	1.8	8	13	3	7
1	1	7.1	7	17	4	8
2	1	4.02	7	5	6	2
2	1	3.49	4	19	6	2
1	1	0.8	6	9	1	15
2	1	3.48	8	18	1	8
2	1	5.42	4	21	1	10
2	1	1.14	11	17	1	14
2	1	9.75	2	1	6	23
2	1	1.5	7	15	2	18
2	1	2.25	6	2	1	0
1	1	2.1	10	20	1	19
2	1	0.6	2	20	4	22
2	1	0.68	2	2	0	0
2	1	2.8	5	21	3	20
2	1	0.84	3	1	6	9
2	1	4.78	6	7	6	1
2	1	1.91	10	8	3	20
2	1	12.28	11	22	6	3
1	1	5.3	8	16	6	21
1	1	5.9	4	12	6	0
2	1	1.85	7	5	6	12
2	1	0.91	2	2	0	17
2	1	0.86	11	16	0	21
2	1	2.84	9	9	2	8
2	1	3.85	12	29	1	11
2	1	3.69	9	18	4	15
1	1	2.1	3	12	3	4
2	1	0.65	7	7	1	17
2	1	1.01	6	22	0	9
2	1	0.67	5	1	4	20
2	1	2.6	6	4	3	21
1	1	1.8	12	9	2	16
2	1	3.19	11	13	4	19
1	1	2	5	14	3	22
2	1	2.27	12	23	2	14
1	1	1.1	2	26	3	19
2	1	3.78	10	16	4	17
2	1	2.66	1	19	0	15
1	2	0.3	5	3	6	15
2	1	4.86	9	4	4	15
2	1	4.61	7	10	4	17
2	1	0.28	4	28	1	17
1	2	2.2	5	2	5	19
2	4	4.44	10	10	5	23
1	1	1.5	10	22	3	17
2	1	3.39	4	10	4	23
1	1	1.1	5	5	1	17
2	1	2.69	7	11	5	6
1	3	4.5	4	18	5	17
2	1	1.92	9	7	0	22
1	1	0.5	1	25	6	20
2	2	2.66	11	6	4	19
2	1	5.12	6	11	3	18
2	5	3.37	10	20	1	16
2	1	0.88	4	25	5	20
2	1	1.12	4	29	2	19
2	1	2.47	12	2	2	7
2	1	0.92	2	27	4	12
2	5	0.57	10	30	4	11
2	1	8.13	3	14	5	11
1	1	2	4	13	0	16
2	1	2.29	5	19	1	20
2	1	6.14	1	23	4	18
2	1	2.32	3	5	3	20
2	1	1.33	12	22	1	7
1	1	0.9	12	5	5	2
2	1	7.95	5	30	5	0
1	1	19	12	6	6	20
1	1	3.6	12	1	1	18
2	1	3.46	10	29	3	9
2	1	1.01	2	5	3	17
2	1	2.5	6	29	0	8
1	1	1	9	5	5	19
2	2	5.37	8	7	4	14
2	1	1.43	4	20	0	19
1	1	0.8	10	23	4	19
2	1	2.17	11	15	6	12
2	1	4.85	1	29	3	16
2	1	1.36	5	30	5	3
1	1	1.4	4	15	2	12
2	1	2.24	5	12	1	16
2	2	0.98	9	22	1	17
1	1	0.7	6	9	1	13
2	1	2.92	8	7	4	18
1	1	2	12	12	5	10
2	1	9.57	1	13	1	21
2	6	3.09	12	28	0	11
2	1	1.95	8	12	2	21
2	1	5.21	5	5	1	23
2	1	2.73	10	17	5	21
2	1	7.16	8	24	0	10
2	1	3.7	1	15	3	13
2	1	1.26	1	22	3	23
1	1	1.4	3	21	5	17
2	1	3.17	12	6	6	1
2	1	3.86	10	28	2	12
2	2	0.49	8	7	4	12
2	1	2.91	3	10	1	23
1	1	1.9	4	5	6	3
2	1	10.86	6	26	4	16
2	1	1.69	11	21	5	17
2	1	1.71	12	28	0	23
2	1	0.98	12	15	1	9
2	1	17.95	5	3	6	10
1	1	0.4	10	16	4	13
2	1	8.25	1	23	4	19
2	1	1.52	4	6	0	16
2	1	3.46	11	29	6	23
2	2	5.97	5	30	5	22
2	1	1.25	6	9	1	0
1	1	0.3	1	21	2	13
2	1	4.92	8	18	1	22
2	1	2.43	2	13	4	18
2	1	0.3	2	12	3	14
2	3	4.39	4	7	1	21
2	5	1.51	1	28	2	22
1	1	2.1	11	26	3	14
1	1	1.4	8	9	6	16
2	1	0.52	8	6	3	13
2	1	3.68	1	5	0	18
1	1	0.7	3	7	5	4
2	1	2.61	10	3	5	12
2	1	8.61	4	10	4	18
1	2	3.6	12	6	6	3
2	1	0.86	9	13	6	17
2	1	2.15	10	8	3	10
2	1	1.91	12	28	0	16
2	1	0.55	11	21	5	13
2	1	1.81	6	23	1	22
1	1	0.7	5	14	3	19
2	5	0.84	1	10	5	16
2	1	2.48	5	21	3	11
2	1	1.95	6	29	0	16
2	1	1.57	2	19	3	12
1	1	1.3	3	5	3	12
1	1	2.5	10	6	1	19
2	1	1.4	7	25	5	18
1	1	0.7	3	20	4	12
2	1	2.12	4	22	2	0
2	2	1.72	7	19	6	18
2	1	0.4	6	10	2	19
1	2	5.5	12	5	5	18
2	1	1.19	8	2	6	20
2	1	6.29	10	16	4	10
2	1	0.74	4	19	6	9
2	1	3.39	6	1	0	19
2	1	1.92	3	18	2	19
2	1	2.96	5	1	4	4
2	5	2.34	11	5	3	16
2	1	3.16	9	7	0	4
2	1	1.33	3	28	5	1
1	2	0.6	9	7	0	0
2	2	0.59	5	9	5	7
1	1	1.4	2	18	2	7
2	5	8.19	2	21	5	1
2	1	2.6	10	11	6	23
2	1	3.02	10	16	4	20
2	1	1.18	2	5	3	19
2	2	3.64	5	10	6	1
1	1	2.2	9	17	3	18
2	1	7.1	12	30	2	3
2	1	6.38	1	8	3	6
2	1	1.53	11	26	3	18
2	1	0.59	11	26	3	11
1	1	1.3	12	18	4	16
2	1	4.95	12	14	0	15
2	1	1.58	12	4	4	17
2	1	1.03	7	1	2	14
2	1	0.97	12	2	2	15
2	1	0.77	4	13	0	14
1	1	2.5	7	11	5	18
1	1	10.7	4	3	4	4
2	1	1.38	3	20	4	17
1	1	2.3	3	21	5	20
2	1	9.39	7	23	3	15
2	1	0.68	10	29	3	7
2	1	2.09	6	6	5	17
2	1	3.14	5	1	4	21
2	2	1.02	3	14	5	18
1	1	2.1	10	21	2	8
2	1	2.19	8	16	6	0
2	1	4.57	6	6	5	1
2	1	1.86	9	23	2	22
2	2	2.19	7	19	6	22
1	2	1.2	12	13	6	22
2	1	1.1	9	9	2	18
1	1	1.1	11	27	4	6
1	1	0.7	12	26	5	22
2	1	1.1	1	24	5	17
1	1	2.1	6	9	1	3
2	1	3.64	10	15	3	19
2	1	0.56	9	9	2	13
2	1	1.75	12	30	2	11
2	1	0.76	9	3	3	9
2	1	1.22	8	22	5	18
2	1	4.03	10	21	2	19
2	1	4.21	5	28	3	1
2	1	1.6	2	7	5	21
2	2	1.51	2	14	5	9
2	2	1.1	9	12	5	21
1	1	3.2	2	23	0	18
1	1	1	12	15	1	13
2	1	2.93	4	8	2	20
2	1	1.19	11	14	5	4
2	1	5.65	6	4	3	23
2	1	1.37	1	9	4	2
1	1	1.6	5	26	1	13
2	1	2.56	6	14	6	23
2	1	4.2	7	10	4	23
2	1	0.53	6	22	0	18
2	1	1.33	12	2	2	13
2	1	1.62	9	27	6	22
1	4	3	9	20	6	22
1	1	0.7	9	18	4	22
1	1	1.3	11	20	4	14
2	5	2.93	4	2	3	20
2	1	1.91	4	8	2	15
2	1	1.01	4	28	1	7
1	1	2.1	11	27	4	4
2	1	0.52	4	6	0	20
2	2	1.05	7	25	5	0
1	1	1.5	4	3	4	20
1	1	8.5	5	30	5	18
2	1	1.49	4	7	1	1
2	1	0.64	8	14	4	18
1	1	0.7	11	22	6	15
2	1	4.18	4	22	2	11
2	1	1.78	10	17	5	20
2	1	0.58	12	25	4	19
2	6	3.08	1	12	0	9
2	1	1.83	2	14	5	0
2	5	0.25	7	6	0	19
2	1	2.91	4	26	6	11
2	1	1.21	3	25	2	0
2	6	2.32	2	18	2	19
1	2	3.4	4	12	6	15
1	1	1.3	2	11	2	22
1	1	1.1	2	2	0	14
2	1	0.53	9	4	4	16
2	1	1.96	2	11	2	17
1	1	2.7	8	1	5	8
1	1	2.8	2	7	5	11
2	1	1.4	2	2	0	17
2	1	8.37	12	28	0	15
2	1	0.68	3	18	2	13
2	1	0.82	8	20	3	8
2	6	0.38	6	7	6	21
2	3	2.74	7	25	5	20
2	1	0.6	12	7	0	8
2	1	1.95	7	1	2	9
2	1	3.84	2	20	4	19
1	1	0.9	4	18	5	4
2	1	2.21	10	25	6	17
1	1	4.7	8	7	4	21
2	1	2.25	5	29	4	18
2	1	0.36	7	19	6	13
2	1	0.54	5	24	6	2
2	1	10.59	10	22	3	17
2	1	0.75	3	29	6	11
2	1	1.36	6	25	3	23
2	1	3.9	5	9	5	0
1	1	3.3	4	18	5	23
2	1	1.29	2	2	0	10
1	1	4	2	2	0	8
2	1	5.31	6	4	3	13
2	1	0.82	4	23	3	18
2	1	0.78	3	9	0	18
2	1	12.73	10	1	3	13
1	1	8.3	11	28	5	8
1	1	1	12	10	3	22
2	1	1.13	9	10	3	23
2	1	1.93	12	20	6	19
2	1	5.26	1	24	5	14
1	1	0.8	12	7	0	10
2	1	2.29	4	2	3	17
2	1	2.4	11	20	4	15
2	1	3.26	10	11	6	17
2	6	2.52	4	5	6	23
2	1	10.53	11	6	4	15
2	1	1.32	12	1	1	14
2	1	2.26	4	12	6	12
2	1	2.59	9	19	5	3
1	1	1.3	3	18	2	9
2	1	0.81	11	21	5	5
2	1	3.2	3	11	2	18
2	1	1.41	8	13	3	15
